YEAR,STATE,RACE,SEX,AGE,POPULATION
2014,Georgia,Black or African American,female,10-14 years,122668.0
2014,Georgia,Black or African American,female,15-19 years,123098.0
2014,Georgia,Black or African American,female,20-24 years,131140.0
2014,Georgia,Black or African American,female,25-29 years,125514.0
2014,Georgia,Black or African American,female,30-34 years,125105.0
2014,Georgia,Black or African American,female,35-44 years,241772.0
2014,Georgia,Black or African American,female,45-54 years,228642.0
2014,Georgia,Black or African American,female,5-9 years,117963.0
2014,Georgia,Black or African American,female,55-64 years,186036.0
2014,Georgia,Black or African American,female,65-74 years,102031.0
2014,Georgia,Black or African American,female,75-84 years,47061.0
2014,Georgia,Black or African American,female,85+ years,19819.0
2014,Georgia,Black or African American,female,< 5 years,110146.0
2014,Georgia,Black or African American,male,10-14 years,124803.0
2014,Georgia,Black or African American,male,15-19 years,131316.0
2014,Georgia,Black or African American,male,20-24 years,126421.0
2014,Georgia,Black or African American,male,25-29 years,107008.0
2014,Georgia,Black or African American,male,30-34 years,105162.0
2014,Georgia,Black or African American,male,35-44 years,202380.0
2014,Georgia,Black or African American,male,45-54 years,194163.0
2014,Georgia,Black or African American,male,5-9 years,122991.0
2014,Georgia,Black or African American,male,55-64 years,150499.0
2014,Georgia,Black or African American,male,65-74 years,75570.0
2014,Georgia,Black or African American,male,75-84 years,25239.0
2014,Georgia,Black or African American,male,85+ years,6276.0
2014,Georgia,Black or African American,male,< 5 years,110797.0
2014,Georgia,White,female,10-14 years,188401.0
2014,Georgia,White,female,15-19 years,187371.0
2014,Georgia,White,female,20-24 years,189637.0
2014,Georgia,White,female,25-29 years,189136.0
2014,Georgia,White,female,30-34 years,190910.0
2014,Georgia,White,female,35-44 years,398668.0
2014,Georgia,White,female,45-54 years,432726.0
2014,Georgia,White,female,5-9 years,180476.0
2014,Georgia,White,female,55-64 years,404111.0
2014,Georgia,White,female,65-74 years,295290.0
2014,Georgia,White,female,75-84 years,154274.0
2014,Georgia,White,female,85+ years,66406.0
2014,Georgia,White,female,< 5 years,167354.0
2014,Georgia,White,male,10-14 years,196896.0
2014,Georgia,White,male,15-19 years,206644.0
2014,Georgia,White,male,20-24 years,207522.0
2014,Georgia,White,male,25-29 years,195399.0
2014,Georgia,White,male,30-34 years,192670.0
2014,Georgia,White,male,35-44 years,402955.0
2014,Georgia,White,male,45-54 years,434637.0
2014,Georgia,White,male,5-9 years,195555.0
2014,Georgia,White,male,55-64 years,379033.0
2014,Georgia,White,male,65-74 years,265234.0
2014,Georgia,White,male,75-84 years,113273.0
2014,Georgia,White,male,85+ years,34210.0
2014,Georgia,White,male,< 5 years,175129.0
2014,Hawaii,Asian or Pacific Islander,female,10-14 years,17939.0
2014,Hawaii,Asian or Pacific Islander,female,15-19 years,18470.0
2014,Hawaii,Asian or Pacific Islander,female,20-24 years,19008.0
2014,Hawaii,Asian or Pacific Islander,female,25-29 years,21969.0
2014,Hawaii,Asian or Pacific Islander,female,30-34 years,22614.0
2014,Hawaii,Asian or Pacific Islander,female,35-44 years,43715.0
2014,Hawaii,Asian or Pacific Islander,female,45-54 years,53518.0
2014,Hawaii,Asian or Pacific Islander,female,5-9 years,15464.0
2014,Hawaii,Asian or Pacific Islander,female,55-64 years,51857.0
2014,Hawaii,Asian or Pacific Islander,female,65-74 years,38760.0
2014,Hawaii,Asian or Pacific Islander,female,75-84 years,23510.0
2014,Hawaii,Asian or Pacific Islander,female,85+ years,19251.0
2014,Hawaii,Asian or Pacific Islander,female,< 5 years,16588.0
2014,Hawaii,Asian or Pacific Islander,male,10-14 years,18999.0
2014,Hawaii,Asian or Pacific Islander,male,15-19 years,17110.0
2014,Hawaii,Asian or Pacific Islander,male,20-24 years,20417.0
2014,Hawaii,Asian or Pacific Islander,male,25-29 years,20132.0
2014,Hawaii,Asian or Pacific Islander,male,30-34 years,19351.0
2014,Hawaii,Asian or Pacific Islander,male,35-44 years,40232.0
2014,Hawaii,Asian or Pacific Islander,male,45-54 years,47820.0
2014,Hawaii,Asian or Pacific Islander,male,5-9 years,17797.0
2014,Hawaii,Asian or Pacific Islander,male,55-64 years,45119.0
2014,Hawaii,Asian or Pacific Islander,male,65-74 years,31027.0
2014,Hawaii,Asian or Pacific Islander,male,75-84 years,17261.0
2014,Hawaii,Asian or Pacific Islander,male,85+ years,9445.0
2014,Hawaii,Asian or Pacific Islander,male,< 5 years,14428.0
2014,Hawaii,Black or African American,female,10-14 years,909.0
2014,Hawaii,Black or African American,female,15-19 years,649.0
2014,Hawaii,Black or African American,female,20-24 years,1543.0
2014,Hawaii,Black or African American,female,25-29 years,1135.0
2014,Hawaii,Black or African American,female,30-34 years,1616.0
2014,Hawaii,Black or African American,female,35-44 years,1803.0
2014,Hawaii,Black or African American,female,45-54 years,999.0
2014,Hawaii,Black or African American,female,5-9 years,890.0
2014,Hawaii,Black or African American,female,55-64 years,733.0
2014,Hawaii,Black or African American,female,65-74 years,429.0
2014,Hawaii,Black or African American,female,75-84 years,258.0
2014,Hawaii,Black or African American,female,85+ years,0.0
2014,Hawaii,Black or African American,female,< 5 years,1215.0
2014,Hawaii,Black or African American,male,10-14 years,859.0
2014,Hawaii,Black or African American,male,15-19 years,1560.0
2014,Hawaii,Black or African American,male,20-24 years,2534.0
2014,Hawaii,Black or African American,male,25-29 years,2217.0
2014,Hawaii,Black or African American,male,30-34 years,2295.0
2014,Hawaii,Black or African American,male,35-44 years,3280.0
2014,Hawaii,Black or African American,male,45-54 years,1847.0
2014,Hawaii,Black or African American,male,5-9 years,777.0
2014,Hawaii,Black or African American,male,55-64 years,1563.0
2014,Hawaii,Black or African American,male,65-74 years,295.0
2014,Hawaii,Black or African American,male,75-84 years,391.0
2014,Hawaii,Black or African American,male,85+ years,79.0
2014,Hawaii,Black or African American,male,< 5 years,853.0
2014,Hawaii,White,female,10-14 years,4691.0
2014,Hawaii,White,female,15-19 years,6735.0
2014,Hawaii,White,female,20-24 years,10306.0
2014,Hawaii,White,female,25-29 years,14416.0
2014,Hawaii,White,female,30-34 years,13180.0
2014,Hawaii,White,female,35-44 years,18713.0
2014,Hawaii,White,female,45-54 years,20091.0
2014,Hawaii,White,female,5-9 years,7549.0
2014,Hawaii,White,female,55-64 years,26519.0
2014,Hawaii,White,female,65-74 years,18359.0
2014,Hawaii,White,female,75-84 years,8369.0
2014,Hawaii,White,female,85+ years,3447.0
2014,Hawaii,White,female,< 5 years,8077.0
2014,Hawaii,White,male,10-14 years,7394.0
2014,Hawaii,White,male,15-19 years,7747.0
2014,Hawaii,White,male,20-24 years,19574.0
2014,Hawaii,White,male,25-29 years,21106.0
2014,Hawaii,White,male,30-34 years,16163.0
2014,Hawaii,White,male,35-44 years,27144.0
2014,Hawaii,White,male,45-54 years,24466.0
2014,Hawaii,White,male,5-9 years,7566.0
2014,Hawaii,White,male,55-64 years,28323.0
2014,Hawaii,White,male,65-74 years,21030.0
2014,Hawaii,White,male,75-84 years,6585.0
2014,Hawaii,White,male,85+ years,3576.0
2014,Hawaii,White,male,< 5 years,9585.0
2014,Idaho,Asian or Pacific Islander,female,10-14 years,1025.0
2014,Idaho,Asian or Pacific Islander,female,15-19 years,1240.0
2014,Idaho,Asian or Pacific Islander,female,20-24 years,1275.0
2014,Idaho,Asian or Pacific Islander,female,25-29 years,883.0
2014,Idaho,Asian or Pacific Islander,female,30-34 years,1015.0
2014,Idaho,Asian or Pacific Islander,female,35-44 years,2138.0
2014,Idaho,Asian or Pacific Islander,female,45-54 years,1819.0
2014,Idaho,Asian or Pacific Islander,female,5-9 years,730.0
2014,Idaho,Asian or Pacific Islander,female,55-64 years,1416.0
2014,Idaho,Asian or Pacific Islander,female,65-74 years,932.0
2014,Idaho,Asian or Pacific Islander,female,75-84 years,494.0
2014,Idaho,Asian or Pacific Islander,female,85+ years,97.0
2014,Idaho,Asian or Pacific Islander,female,< 5 years,548.0
2014,Idaho,Asian or Pacific Islander,male,10-14 years,443.0
2014,Idaho,Asian or Pacific Islander,male,15-19 years,482.0
2014,Idaho,Asian or Pacific Islander,male,20-24 years,977.0
2014,Idaho,Asian or Pacific Islander,male,25-29 years,893.0
2014,Idaho,Asian or Pacific Islander,male,30-34 years,1576.0
2014,Idaho,Asian or Pacific Islander,male,35-44 years,1440.0
2014,Idaho,Asian or Pacific Islander,male,45-54 years,928.0
2014,Idaho,Asian or Pacific Islander,male,5-9 years,1512.0
2014,Idaho,Asian or Pacific Islander,male,55-64 years,1007.0
2014,Idaho,Asian or Pacific Islander,male,65-74 years,566.0
2014,Idaho,Asian or Pacific Islander,male,75-84 years,113.0
2014,Idaho,Asian or Pacific Islander,male,85+ years,103.0
2014,Idaho,Asian or Pacific Islander,male,< 5 years,357.0
2014,Idaho,Black or African American,female,10-14 years,878.0
2014,Idaho,Black or African American,female,15-19 years,1340.0
2014,Idaho,Black or African American,female,20-24 years,478.0
2014,Idaho,Black or African American,female,25-29 years,83.0
2014,Idaho,Black or African American,female,30-34 years,404.0
2014,Idaho,Black or African American,female,35-44 years,337.0
2014,Idaho,Black or African American,female,45-54 years,309.0
2014,Idaho,Black or African American,female,5-9 years,592.0
2014,Idaho,Black or African American,female,55-64 years,324.0
2014,Idaho,Black or African American,female,65-74 years,237.0
2014,Idaho,Black or African American,female,75-84 years,68.0
2014,Idaho,Black or African American,female,85+ years,54.0
2014,Idaho,Black or African American,female,< 5 years,585.0
2014,Idaho,Black or African American,male,10-14 years,948.0
2014,Idaho,Black or African American,male,15-19 years,371.0
2014,Idaho,Black or African American,male,20-24 years,1386.0
2014,Idaho,Black or African American,male,25-29 years,551.0
2014,Idaho,Black or African American,male,30-34 years,380.0
2014,Idaho,Black or African American,male,35-44 years,586.0
2014,Idaho,Black or African American,male,45-54 years,338.0
2014,Idaho,Black or African American,male,5-9 years,416.0
2014,Idaho,Black or African American,male,55-64 years,179.0
2014,Idaho,Black or African American,male,65-74 years,70.0
2014,Idaho,Black or African American,male,75-84 years,235.0
2014,Idaho,Black or African American,male,85+ years,0.0
2014,Idaho,Black or African American,male,< 5 years,205.0
2014,Idaho,White,female,10-14 years,55324.0
2014,Idaho,White,female,15-19 years,49726.0
2014,Idaho,White,female,20-24 years,46272.0
2014,Idaho,White,female,25-29 years,48689.0
2014,Idaho,White,female,30-34 years,49280.0
2014,Idaho,White,female,35-44 years,92136.0
2014,Idaho,White,female,45-54 years,91874.0
2014,Idaho,White,female,5-9 years,51898.0
2014,Idaho,White,female,55-64 years,96635.0
2014,Idaho,White,female,65-74 years,68004.0
2014,Idaho,White,female,75-84 years,35809.0
2014,Idaho,White,female,85+ years,15549.0
2014,Idaho,White,female,< 5 years,48711.0
2014,Idaho,White,male,10-14 years,54617.0
2014,Idaho,White,male,15-19 years,54824.0
2014,Idaho,White,male,20-24 years,52295.0
2014,Idaho,White,male,25-29 years,46403.0
2014,Idaho,White,male,30-34 years,48858.0
2014,Idaho,White,male,35-44 years,93632.0
2014,Idaho,White,male,45-54 years,92454.0
2014,Idaho,White,male,5-9 years,57932.0
2014,Idaho,White,male,55-64 years,91944.0
2014,Idaho,White,male,65-74 years,66599.0
2014,Idaho,White,male,75-84 years,29565.0
2014,Idaho,White,male,85+ years,10122.0
2014,Idaho,White,male,< 5 years,48955.0
2014,Illinois,Asian or Pacific Islander,female,10-14 years,18426.0
2014,Illinois,Asian or Pacific Islander,female,15-19 years,17724.0
2014,Illinois,Asian or Pacific Islander,female,20-24 years,23558.0
2014,Illinois,Asian or Pacific Islander,female,25-29 years,29773.0
2014,Illinois,Asian or Pacific Islander,female,30-34 years,30946.0
2014,Illinois,Asian or Pacific Islander,female,35-44 years,59656.0
2014,Illinois,Asian or Pacific Islander,female,45-54 years,45914.0
2014,Illinois,Asian or Pacific Islander,female,5-9 years,21111.0
2014,Illinois,Asian or Pacific Islander,female,55-64 years,38457.0
2014,Illinois,Asian or Pacific Islander,female,65-74 years,24505.0
2014,Illinois,Asian or Pacific Islander,female,75-84 years,10861.0
2014,Illinois,Asian or Pacific Islander,female,85+ years,3605.0
2014,Illinois,Asian or Pacific Islander,female,< 5 years,19347.0
2014,Illinois,Asian or Pacific Islander,male,10-14 years,20387.0
2014,Illinois,Asian or Pacific Islander,male,15-19 years,18913.0
2014,Illinois,Asian or Pacific Islander,male,20-24 years,24834.0
2014,Illinois,Asian or Pacific Islander,male,25-29 years,28592.0
2014,Illinois,Asian or Pacific Islander,male,30-34 years,31361.0
2014,Illinois,Asian or Pacific Islander,male,35-44 years,52541.0
2014,Illinois,Asian or Pacific Islander,male,45-54 years,40642.0
2014,Illinois,Asian or Pacific Islander,male,5-9 years,19060.0
2014,Illinois,Asian or Pacific Islander,male,55-64 years,32866.0
2014,Illinois,Asian or Pacific Islander,male,65-74 years,21406.0
2014,Illinois,Asian or Pacific Islander,male,75-84 years,8092.0
2014,Illinois,Asian or Pacific Islander,male,85+ years,1646.0
2014,Illinois,Asian or Pacific Islander,male,< 5 years,19231.0
2014,Illinois,Black or African American,female,10-14 years,63471.0
2014,Illinois,Black or African American,female,15-19 years,73469.0
2014,Illinois,Black or African American,female,20-24 years,79511.0
2014,Illinois,Black or African American,female,25-29 years,67828.0
2014,Illinois,Black or African American,female,30-34 years,64572.0
2014,Illinois,Black or African American,female,35-44 years,125892.0
2014,Illinois,Black or African American,female,45-54 years,131571.0
2014,Illinois,Black or African American,female,5-9 years,67140.0
2014,Illinois,Black or African American,female,55-64 years,120557.0
2014,Illinois,Black or African American,female,65-74 years,70118.0
2014,Illinois,Black or African American,female,75-84 years,37877.0
2014,Illinois,Black or African American,female,85+ years,15840.0
2014,Illinois,Black or African American,female,< 5 years,59974.0
2014,Illinois,Black or African American,male,10-14 years,67648.0
2014,Illinois,Black or African American,male,15-19 years,75234.0
2014,Illinois,Black or African American,male,20-24 years,80028.0
2014,Illinois,Black or African American,male,25-29 years,62876.0
2014,Illinois,Black or African American,male,30-34 years,56370.0
2014,Illinois,Black or African American,male,35-44 years,108491.0
2014,Illinois,Black or African American,male,45-54 years,111440.0
2014,Illinois,Black or African American,male,5-9 years,61271.0
2014,Illinois,Black or African American,male,55-64 years,94602.0
2014,Illinois,Black or African American,male,65-74 years,50123.0
2014,Illinois,Black or African American,male,75-84 years,22412.0
2014,Illinois,Black or African American,male,85+ years,6627.0
2014,Illinois,Black or African American,male,< 5 years,62773.0
2014,Illinois,White,female,10-14 years,274298.0
2014,Illinois,White,female,15-19 years,285848.0
2014,Illinois,White,female,20-24 years,295874.0
2014,Illinois,White,female,25-29 years,302734.0
2014,Illinois,White,female,30-34 years,308509.0
2014,Illinois,White,female,35-44 years,580038.0
2014,Illinois,White,female,45-54 years,666754.0
2014,Illinois,White,female,5-9 years,264181.0
2014,Illinois,White,female,55-64 years,643879.0
2014,Illinois,White,female,65-74 years,426644.0
2014,Illinois,White,female,75-84 years,259885.0
2014,Illinois,White,female,85+ years,143239.0
2014,Illinois,White,female,< 5 years,253175.0
2014,Illinois,White,male,10-14 years,295132.0
2014,Illinois,White,male,15-19 years,299779.0
2014,Illinois,White,male,20-24 years,306423.0
2014,Illinois,White,male,25-29 years,312358.0
2014,Illinois,White,male,30-34 years,316143.0
2014,Illinois,White,male,35-44 years,591303.0
2014,Illinois,White,male,45-54 years,666435.0
2014,Illinois,White,male,5-9 years,273565.0
2014,Illinois,White,male,55-64 years,621524.0
2014,Illinois,White,male,65-74 years,379643.0
2014,Illinois,White,male,75-84 years,187269.0
2014,Illinois,White,male,85+ years,70958.0
2014,Illinois,White,male,< 5 years,264855.0
2014,Indiana,Asian or Pacific Islander,female,10-14 years,4963.0
2014,Indiana,Asian or Pacific Islander,female,15-19 years,4881.0
2014,Indiana,Asian or Pacific Islander,female,20-24 years,6920.0
2014,Indiana,Asian or Pacific Islander,female,25-29 years,7353.0
2014,Indiana,Asian or Pacific Islander,female,30-34 years,7414.0
2014,Indiana,Asian or Pacific Islander,female,35-44 years,11252.0
2014,Indiana,Asian or Pacific Islander,female,45-54 years,7082.0
2014,Indiana,Asian or Pacific Islander,female,5-9 years,5655.0
2014,Indiana,Asian or Pacific Islander,female,55-64 years,4875.0
2014,Indiana,Asian or Pacific Islander,female,65-74 years,2677.0
2014,Indiana,Asian or Pacific Islander,female,75-84 years,820.0
2014,Indiana,Asian or Pacific Islander,female,85+ years,226.0
2014,Indiana,Asian or Pacific Islander,female,< 5 years,3467.0
2014,Indiana,Asian or Pacific Islander,male,10-14 years,3592.0
2014,Indiana,Asian or Pacific Islander,male,15-19 years,6646.0
2014,Indiana,Asian or Pacific Islander,male,20-24 years,6579.0
2014,Indiana,Asian or Pacific Islander,male,25-29 years,5479.0
2014,Indiana,Asian or Pacific Islander,male,30-34 years,6865.0
2014,Indiana,Asian or Pacific Islander,male,35-44 years,11364.0
2014,Indiana,Asian or Pacific Islander,male,45-54 years,6563.0
2014,Indiana,Asian or Pacific Islander,male,5-9 years,4414.0
2014,Indiana,Asian or Pacific Islander,male,55-64 years,3138.0
2014,Indiana,Asian or Pacific Islander,male,65-74 years,2418.0
2014,Indiana,Asian or Pacific Islander,male,75-84 years,929.0
2014,Indiana,Asian or Pacific Islander,male,85+ years,104.0
2014,Indiana,Asian or Pacific Islander,male,< 5 years,4574.0
2014,Indiana,Black or African American,female,10-14 years,25518.0
2014,Indiana,Black or African American,female,15-19 years,24825.0
2014,Indiana,Black or African American,female,20-24 years,24934.0
2014,Indiana,Black or African American,female,25-29 years,24075.0
2014,Indiana,Black or African American,female,30-34 years,23120.0
2014,Indiana,Black or African American,female,35-44 years,42333.0
2014,Indiana,Black or African American,female,45-54 years,39455.0
2014,Indiana,Black or African American,female,5-9 years,23469.0
2014,Indiana,Black or African American,female,55-64 years,34894.0
2014,Indiana,Black or African American,female,65-74 years,19463.0
2014,Indiana,Black or African American,female,75-84 years,9181.0
2014,Indiana,Black or African American,female,85+ years,5516.0
2014,Indiana,Black or African American,female,< 5 years,24124.0
2014,Indiana,Black or African American,male,10-14 years,24156.0
2014,Indiana,Black or African American,male,15-19 years,24461.0
2014,Indiana,Black or African American,male,20-24 years,27339.0
2014,Indiana,Black or African American,male,25-29 years,21201.0
2014,Indiana,Black or African American,male,30-34 years,19376.0
2014,Indiana,Black or African American,male,35-44 years,38227.0
2014,Indiana,Black or African American,male,45-54 years,36379.0
2014,Indiana,Black or African American,male,5-9 years,26111.0
2014,Indiana,Black or African American,male,55-64 years,29238.0
2014,Indiana,Black or African American,male,65-74 years,14201.0
2014,Indiana,Black or African American,male,75-84 years,5902.0
2014,Indiana,Black or African American,male,85+ years,1828.0
2014,Indiana,Black or African American,male,< 5 years,23564.0
2014,Indiana,White,female,10-14 years,177958.0
2014,Indiana,White,female,15-19 years,180945.0
2014,Indiana,White,female,20-24 years,191107.0
2014,Indiana,White,female,25-29 years,170286.0
2014,Indiana,White,female,30-34 years,171804.0
2014,Indiana,White,female,35-44 years,344194.0
2014,Indiana,White,female,45-54 years,387270.0
2014,Indiana,White,female,5-9 years,162143.0
2014,Indiana,White,female,55-64 years,384168.0
2014,Indiana,White,female,65-74 years,259378.0
2014,Indiana,White,female,75-84 years,146060.0
2014,Indiana,White,female,85+ years,81957.0
2014,Indiana,White,female,< 5 years,156502.0
2014,Indiana,White,male,10-14 years,178905.0
2014,Indiana,White,male,15-19 years,190145.0
2014,Indiana,White,male,20-24 years,194239.0
2014,Indiana,White,male,25-29 years,169432.0
2014,Indiana,White,male,30-34 years,172855.0
2014,Indiana,White,male,35-44 years,349203.0
2014,Indiana,White,male,45-54 years,383268.0
2014,Indiana,White,male,5-9 years,182667.0
2014,Indiana,White,male,55-64 years,367555.0
2014,Indiana,White,male,65-74 years,229815.0
2014,Indiana,White,male,75-84 years,113038.0
2014,Indiana,White,male,85+ years,35803.0
2014,Indiana,White,male,< 5 years,166693.0
2014,Iowa,Asian or Pacific Islander,female,10-14 years,1702.0
2014,Iowa,Asian or Pacific Islander,female,15-19 years,2733.0
2014,Iowa,Asian or Pacific Islander,female,20-24 years,3396.0
2014,Iowa,Asian or Pacific Islander,female,25-29 years,2788.0
2014,Iowa,Asian or Pacific Islander,female,30-34 years,3295.0
2014,Iowa,Asian or Pacific Islander,female,35-44 years,6878.0
2014,Iowa,Asian or Pacific Islander,female,45-54 years,3465.0
2014,Iowa,Asian or Pacific Islander,female,5-9 years,1978.0
2014,Iowa,Asian or Pacific Islander,female,55-64 years,2571.0
2014,Iowa,Asian or Pacific Islander,female,65-74 years,938.0
2014,Iowa,Asian or Pacific Islander,female,75-84 years,666.0
2014,Iowa,Asian or Pacific Islander,female,85+ years,236.0
2014,Iowa,Asian or Pacific Islander,female,< 5 years,1978.0
2014,Iowa,Asian or Pacific Islander,male,10-14 years,2422.0
2014,Iowa,Asian or Pacific Islander,male,15-19 years,3432.0
2014,Iowa,Asian or Pacific Islander,male,20-24 years,4590.0
2014,Iowa,Asian or Pacific Islander,male,25-29 years,3150.0
2014,Iowa,Asian or Pacific Islander,male,30-34 years,2551.0
2014,Iowa,Asian or Pacific Islander,male,35-44 years,6849.0
2014,Iowa,Asian or Pacific Islander,male,45-54 years,4079.0
2014,Iowa,Asian or Pacific Islander,male,5-9 years,2471.0
2014,Iowa,Asian or Pacific Islander,male,55-64 years,1502.0
2014,Iowa,Asian or Pacific Islander,male,65-74 years,1218.0
2014,Iowa,Asian or Pacific Islander,male,75-84 years,294.0
2014,Iowa,Asian or Pacific Islander,male,85+ years,37.0
2014,Iowa,Asian or Pacific Islander,male,< 5 years,3200.0
2014,Iowa,Black or African American,female,10-14 years,4564.0
2014,Iowa,Black or African American,female,15-19 years,4276.0
2014,Iowa,Black or African American,female,20-24 years,4685.0
2014,Iowa,Black or African American,female,25-29 years,4449.0
2014,Iowa,Black or African American,female,30-34 years,4294.0
2014,Iowa,Black or African American,female,35-44 years,5208.0
2014,Iowa,Black or African American,female,45-54 years,4633.0
2014,Iowa,Black or African American,female,5-9 years,3773.0
2014,Iowa,Black or African American,female,55-64 years,3270.0
2014,Iowa,Black or African American,female,65-74 years,1684.0
2014,Iowa,Black or African American,female,75-84 years,1133.0
2014,Iowa,Black or African American,female,85+ years,427.0
2014,Iowa,Black or African American,female,< 5 years,4282.0
2014,Iowa,Black or African American,male,10-14 years,3844.0
2014,Iowa,Black or African American,male,15-19 years,5775.0
2014,Iowa,Black or African American,male,20-24 years,4234.0
2014,Iowa,Black or African American,male,25-29 years,4391.0
2014,Iowa,Black or African American,male,30-34 years,3794.0
2014,Iowa,Black or African American,male,35-44 years,7549.0
2014,Iowa,Black or African American,male,45-54 years,5857.0
2014,Iowa,Black or African American,male,5-9 years,5061.0
2014,Iowa,Black or African American,male,55-64 years,4030.0
2014,Iowa,Black or African American,male,65-74 years,1704.0
2014,Iowa,Black or African American,male,75-84 years,426.0
2014,Iowa,Black or African American,male,85+ years,116.0
2014,Iowa,Black or African American,male,< 5 years,4415.0
2014,Iowa,White,female,10-14 years,87580.0
2014,Iowa,White,female,15-19 years,95069.0
2014,Iowa,White,female,20-24 years,95454.0
2014,Iowa,White,female,25-29 years,82637.0
2014,Iowa,White,female,30-34 years,87749.0
2014,Iowa,White,female,35-44 years,163481.0
2014,Iowa,White,female,45-54 years,190262.0
2014,Iowa,White,female,5-9 years,86074.0
2014,Iowa,White,female,55-64 years,196314.0
2014,Iowa,White,female,65-74 years,131675.0
2014,Iowa,White,female,75-84 years,88407.0
2014,Iowa,White,female,85+ years,48917.0
2014,Iowa,White,female,< 5 years,81755.0
2014,Iowa,White,male,10-14 years,95561.0
2014,Iowa,White,male,15-19 years,95167.0
2014,Iowa,White,male,20-24 years,102446.0
2014,Iowa,White,male,25-29 years,85494.0
2014,Iowa,White,male,30-34 years,90764.0
2014,Iowa,White,male,35-44 years,165414.0
2014,Iowa,White,male,45-54 years,191076.0
2014,Iowa,White,male,5-9 years,89089.0
2014,Iowa,White,male,55-64 years,193855.0
2014,Iowa,White,male,65-74 years,119952.0
2014,Iowa,White,male,75-84 years,64656.0
2014,Iowa,White,male,85+ years,24807.0
2014,Iowa,White,male,< 5 years,84103.0
2014,Kansas,Asian or Pacific Islander,female,10-14 years,2304.0
2014,Kansas,Asian or Pacific Islander,female,15-19 years,2946.0
2014,Kansas,Asian or Pacific Islander,female,20-24 years,4592.0
2014,Kansas,Asian or Pacific Islander,female,25-29 years,3726.0
2014,Kansas,Asian or Pacific Islander,female,30-34 years,4181.0
2014,Kansas,Asian or Pacific Islander,female,35-44 years,7402.0
2014,Kansas,Asian or Pacific Islander,female,45-54 years,3840.0
2014,Kansas,Asian or Pacific Islander,female,5-9 years,2039.0
2014,Kansas,Asian or Pacific Islander,female,55-64 years,3130.0
2014,Kansas,Asian or Pacific Islander,female,65-74 years,1660.0
2014,Kansas,Asian or Pacific Islander,female,75-84 years,1387.0
2014,Kansas,Asian or Pacific Islander,female,85+ years,80.0
2014,Kansas,Asian or Pacific Islander,female,< 5 years,2090.0
2014,Kansas,Asian or Pacific Islander,male,10-14 years,2581.0
2014,Kansas,Asian or Pacific Islander,male,15-19 years,3318.0
2014,Kansas,Asian or Pacific Islander,male,20-24 years,3025.0
2014,Kansas,Asian or Pacific Islander,male,25-29 years,3622.0
2014,Kansas,Asian or Pacific Islander,male,30-34 years,3404.0
2014,Kansas,Asian or Pacific Islander,male,35-44 years,5854.0
2014,Kansas,Asian or Pacific Islander,male,45-54 years,4270.0
2014,Kansas,Asian or Pacific Islander,male,5-9 years,2964.0
2014,Kansas,Asian or Pacific Islander,male,55-64 years,3125.0
2014,Kansas,Asian or Pacific Islander,male,65-74 years,1612.0
2014,Kansas,Asian or Pacific Islander,male,75-84 years,423.0
2014,Kansas,Asian or Pacific Islander,male,85+ years,192.0
2014,Kansas,Asian or Pacific Islander,male,< 5 years,2478.0
2014,Kansas,Black or African American,female,10-14 years,6097.0
2014,Kansas,Black or African American,female,15-19 years,6735.0
2014,Kansas,Black or African American,female,20-24 years,6481.0
2014,Kansas,Black or African American,female,25-29 years,6137.0
2014,Kansas,Black or African American,female,30-34 years,6180.0
2014,Kansas,Black or African American,female,35-44 years,10101.0
2014,Kansas,Black or African American,female,45-54 years,9345.0
2014,Kansas,Black or African American,female,5-9 years,7465.0
2014,Kansas,Black or African American,female,55-64 years,8642.0
2014,Kansas,Black or African American,female,65-74 years,4766.0
2014,Kansas,Black or African American,female,75-84 years,3456.0
2014,Kansas,Black or African American,female,85+ years,1164.0
2014,Kansas,Black or African American,female,< 5 years,6619.0
2014,Kansas,Black or African American,male,10-14 years,5693.0
2014,Kansas,Black or African American,male,15-19 years,8536.0
2014,Kansas,Black or African American,male,20-24 years,8642.0
2014,Kansas,Black or African American,male,25-29 years,7931.0
2014,Kansas,Black or African American,male,30-34 years,6004.0
2014,Kansas,Black or African American,male,35-44 years,12240.0
2014,Kansas,Black or African American,male,45-54 years,9834.0
2014,Kansas,Black or African American,male,5-9 years,7676.0
2014,Kansas,Black or African American,male,55-64 years,9860.0
2014,Kansas,Black or African American,male,65-74 years,3715.0
2014,Kansas,Black or African American,male,75-84 years,2149.0
2014,Kansas,Black or African American,male,85+ years,451.0
2014,Kansas,Black or African American,male,< 5 years,6057.0
2014,Kansas,White,female,10-14 years,80422.0
2014,Kansas,White,female,15-19 years,79687.0
2014,Kansas,White,female,20-24 years,83610.0
2014,Kansas,White,female,25-29 years,76390.0
2014,Kansas,White,female,30-34 years,80378.0
2014,Kansas,White,female,35-44 years,145507.0
2014,Kansas,White,female,45-54 years,161070.0
2014,Kansas,White,female,5-9 years,77483.0
2014,Kansas,White,female,55-64 years,165501.0
2014,Kansas,White,female,65-74 years,107825.0
2014,Kansas,White,female,75-84 years,68762.0
2014,Kansas,White,female,85+ years,38362.0
2014,Kansas,White,female,< 5 years,79747.0
2014,Kansas,White,male,10-14 years,80536.0
2014,Kansas,White,male,15-19 years,85709.0
